ID,Type,Priority,Operation,Scheme,Water (ML),Date
105255,#N/A,Medium,Southedge ,Mareeba Dimbulah,11.269,2018-2019 Q3
105265,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0.01,2018-2019 Q3
105266,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
105270,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.2,2018-2019 Q3
105273,#N/A,Medium,South Walsh ,Mareeba Dimbulah,17.96,2018-2019 Q3
105274,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105277,#N/A,Medium,Mareeba ,Mareeba Dimbulah,38.104,2018-2019 Q3
105278,#N/A,Medium,Southedge ,Mareeba Dimbulah,45.494,2018-2019 Q3
105280,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105283,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105291,#N/A,Medium,South Walsh ,Mareeba Dimbulah,1.995,2018-2019 Q3
105297,#N/A,#N/A,#N/A,#N/A,0.98,2018-2019 Q3
105302,#N/A,#N/A,#N/A,#N/A,1.159,2018-2019 Q3
105303,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0.228,2018-2019 Q3
105304,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105305,#N/A,#N/A,#N/A,#N/A,0.44,2018-2019 Q3
105307,#N/A,#N/A,#N/A,#N/A,0.78,2018-2019 Q3
105312,#N/A,Medium,Southedge ,Mareeba Dimbulah,27.01,2018-2019 Q3
105313,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
105315,#N/A,Medium,South Walsh ,Mareeba Dimbulah,24.23,2018-2019 Q3
105316,#N/A,Medium,South Walsh ,Mareeba Dimbulah,23.3,2018-2019 Q3
105317,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
105318,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
105319,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
105321,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,5.828,2018-2019 Q3
105322,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,19.324,2018-2019 Q3
105323,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.01,2018-2019 Q3
105324,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.99,2018-2019 Q3
105329,#N/A,Medium,East Barron ,Mareeba Dimbulah,4.708,2018-2019 Q3
105333,#N/A,Medium,East Barron ,Mareeba Dimbulah,24.18,2018-2019 Q3
105334,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
105339,#N/A,#N/A,#N/A,#N/A,0.02,2018-2019 Q3
105342,#N/A,Medium,Mareeba ,Mareeba Dimbulah,7.2,2018-2019 Q3
105345,#N/A,#N/A,#N/A,#N/A,0.564,2018-2019 Q3
105348,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105349,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q3
105354,#N/A,Medium,South Walsh ,Mareeba Dimbulah,3.29,2018-2019 Q3
105360,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105361,#N/A,#N/A,#N/A,#N/A,0.03,2018-2019 Q3
105365,#N/A,Medium,Mareeba ,Mareeba Dimbulah,6.916,2018-2019 Q3
105368,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.12,2018-2019 Q3
105370,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0.01,2018-2019 Q3
105371,#N/A,Medium,South Walsh ,Mareeba Dimbulah,7.246,2018-2019 Q3
105372,#N/A,Medium,South Walsh ,Mareeba Dimbulah,3.872,2018-2019 Q3
105373,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
105378,#N/A,#N/A,#N/A,#N/A,0.77,2018-2019 Q3
105387,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.826,2018-2019 Q3
105397,#N/A,#N/A,#N/A,#N/A,0.04,2018-2019 Q3
105400,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.019,2018-2019 Q3
105401,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,25.6,2018-2019 Q3
105408,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
105409,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
105412,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
105415,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105416,#N/A,#N/A,#N/A,#N/A,6.227,2018-2019 Q3
105419,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105424,#N/A,Medium,South Walsh ,Mareeba Dimbulah,17.565,2018-2019 Q3
105430,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105438,#N/A,Medium,Biboohra,Mareeba Dimbulah,0,2018-2019 Q3
105440,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
105443,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105446,#N/A,Medium,Southedge ,Mareeba Dimbulah,0.02,2018-2019 Q3
105450,#N/A,Medium,South Walsh ,Mareeba Dimbulah,12.53,2018-2019 Q3
105451,#N/A,Medium,South Walsh ,Mareeba Dimbulah,11.96,2018-2019 Q3
105452,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105457,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105458,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
105461,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.061,2018-2019 Q3
105462,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
105465,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
105467,#N/A,Medium,East Barron ,Mareeba Dimbulah,6.76,2018-2019 Q3
105469,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,32.16,2018-2019 Q3
105470,#N/A,Medium,South Walsh ,Mareeba Dimbulah,11.6,2018-2019 Q3
105473,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q3
105475,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
105479,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,5.635,2018-2019 Q3
105482,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q3
105487,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105490,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,2.736,2018-2019 Q3
105495,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105496,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
105497,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
105499,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.298,2018-2019 Q3
105501,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0.065,2018-2019 Q3
105503,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,14.9,2018-2019 Q3
105504,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105505,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q3
105506,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,16.417,2018-2019 Q3
105507,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105509,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.16,2018-2019 Q3
105514,#N/A,Medium,South Walsh ,Mareeba Dimbulah,14.99,2018-2019 Q3
105519,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,15.96,2018-2019 Q3
105524,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.062,2018-2019 Q3
105525,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0.013,2018-2019 Q3
105529,#N/A,Medium,South Walsh ,Mareeba Dimbulah,14.743,2018-2019 Q3
105530,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105531,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105532,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105533,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q3
105549,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
105551,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105555,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105558,#N/A,Medium,South Walsh ,Mareeba Dimbulah,22.062,2018-2019 Q3
105565,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
105573,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.13,2018-2019 Q3
105576,#N/A,#N/A,#N/A,#N/A,2.279,2018-2019 Q3
105578,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.47,2018-2019 Q3
105579,#N/A,#N/A,#N/A,#N/A,29.771,2018-2019 Q3
105581,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
105588,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
105589,#N/A,Medium,West Barron ,Mareeba Dimbulah,214.255,2018-2019 Q3
105591,#N/A,Medium,West Barron ,Mareeba Dimbulah,74.235,2018-2019 Q3
105593,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.553,2018-2019 Q3
105597,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105600,#N/A,#N/A,#N/A,#N/A,1.399,2018-2019 Q3
105624,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105625,#N/A,#N/A,#N/A,#N/A,60.603,2018-2019 Q3
105627,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105630,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.054,2018-2019 Q3
105633,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105740,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.026,2018-2019 Q3
105741,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.637,2018-2019 Q3
105760,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105765,#N/A,Medium,Southedge ,Mareeba Dimbulah,22.69,2018-2019 Q3
105769,#N/A,Medium,West Barron ,Mareeba Dimbulah,0.24,2018-2019 Q3
105784,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
105800,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
105819,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.03,2018-2019 Q3
106097,#N/A,Medium,Southedge ,Mareeba Dimbulah,0.787,2018-2019 Q3
106127,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q3
106137,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
106140,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
106147,#N/A,#N/A,#N/A,#N/A,51.623,2018-2019 Q3
106148,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
106158,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
106170,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
106189,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
106190,#N/A,Medium,Southedge ,Mareeba Dimbulah,19.423,2018-2019 Q3
106243,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.86,2018-2019 Q3
106264,#N/A,#N/A,#N/A,#N/A,6.831,2018-2019 Q3
106289,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
106329,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.807,2018-2019 Q3
106424,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q3
106450,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.052,2018-2019 Q3
106451,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
106452,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q3
106462,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,15.84,2018-2019 Q3
106516,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q3
106521,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.335,2018-2019 Q3
106559,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.003,2018-2019 Q3
106565,#N/A,#N/A,#N/A,#N/A,6.559,2018-2019 Q3
106611,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
106649,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q3
106650,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
106711,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,5.616,2018-2019 Q3
106715,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
106718,#N/A,Medium,Biboohra,Mareeba Dimbulah,0.34,2018-2019 Q3
106719,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0.1,2018-2019 Q3
106733,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.014,2018-2019 Q3
106742,#N/A,Medium,South Walsh ,Mareeba Dimbulah,2.09,2018-2019 Q3
106744,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.062,2018-2019 Q3
106770,#N/A,Medium,South Walsh ,Mareeba Dimbulah,11.207,2018-2019 Q3
106782,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
106847,#N/A,#N/A,#N/A,#N/A,3.953,2018-2019 Q3
106850,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
106861,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
106869,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.014,2018-2019 Q3
106921,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,4.624,2018-2019 Q3
106924,#N/A,#N/A,#N/A,#N/A,6.52,2018-2019 Q3
106940,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
106944,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,2.789,2018-2019 Q3
106948,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
106961,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q3
106966,#N/A,Medium,Biboohra,Mareeba Dimbulah,0.366,2018-2019 Q3
106969,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107006,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
107022,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
107041,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
107049,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107086,#N/A,#N/A,#N/A,#N/A,0.059,2018-2019 Q3
107087,#N/A,High,South Walsh ,Mareeba Dimbulah,0.034,2018-2019 Q3
107089,#N/A,High,South Walsh ,Mareeba Dimbulah,0.058,2018-2019 Q3
107090,#N/A,High,South Walsh ,Mareeba Dimbulah,0.02,2018-2019 Q3
107091,#N/A,High,South Walsh ,Mareeba Dimbulah,0.036,2018-2019 Q3
107106,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107108,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q3
107112,#N/A,High,South Walsh ,Mareeba Dimbulah,0.059,2018-2019 Q3
107113,#N/A,High,South Walsh ,Mareeba Dimbulah,0.08,2018-2019 Q3
107141,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
107144,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,21.939,2018-2019 Q3
107154,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107157,#N/A,High,South Walsh ,Mareeba Dimbulah,0.45,2018-2019 Q3
107166,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.001,2018-2019 Q3
107188,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107191,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107193,#N/A,Medium,Southedge ,Mareeba Dimbulah,3.798,2018-2019 Q3
107244,#N/A,Medium,East Barron ,Mareeba Dimbulah,4.433,2018-2019 Q3
107254,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107262,#N/A,Medium,Mareeba ,Mareeba Dimbulah,2.182,2018-2019 Q3
107273,#N/A,Medium,East Barron ,Mareeba Dimbulah,2.25,2018-2019 Q3
107293,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107307,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
107319,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
107325,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107330,#N/A,Medium,East Barron ,Mareeba Dimbulah,3.102,2018-2019 Q3
107340,#N/A,#N/A,#N/A,#N/A,0.37,2018-2019 Q3
107376,#N/A,Medium,Mareeba ,Mareeba Dimbulah,129.883,2018-2019 Q3
107411,#N/A,Medium,West Barron ,Mareeba Dimbulah,36.99,2018-2019 Q3
107413,#N/A,#N/A,#N/A,#N/A,0.07,2018-2019 Q3
107419,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
107438,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107455,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.035,2018-2019 Q3
107482,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107500,#N/A,#N/A,#N/A,#N/A,0.107,2018-2019 Q3
107502,#N/A,#N/A,#N/A,#N/A,0.168,2018-2019 Q3
107526,#N/A,Medium,East Barron ,Mareeba Dimbulah,22.889,2018-2019 Q3
107557,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
107566,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0.204,2018-2019 Q3
107612,#N/A,Medium,Southedge ,Mareeba Dimbulah,1.936,2018-2019 Q3
107641,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.091,2018-2019 Q3
107656,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107677,#N/A,#N/A,#N/A,#N/A,0.9,2018-2019 Q3
107678,#N/A,Medium,Biboohra,Mareeba Dimbulah,0.06,2018-2019 Q3
107705,#N/A,#N/A,#N/A,#N/A,0.04,2018-2019 Q3
107708,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.02,2018-2019 Q3
107725,#N/A,#N/A,#N/A,#N/A,17.03,2018-2019 Q3
107733,#N/A,#N/A,#N/A,#N/A,0.782,2018-2019 Q3
107777,#N/A,#N/A,#N/A,#N/A,0.001,2018-2019 Q3
107798,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107800,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107839,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107861,#N/A,#N/A,#N/A,#N/A,2.831,2018-2019 Q3
107876,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107878,#N/A,Medium,West Barron ,Mareeba Dimbulah,0.776,2018-2019 Q3
107883,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.058,2018-2019 Q3
107884,#N/A,#N/A,#N/A,#N/A,65.007,2018-2019 Q3
107902,#N/A,#N/A,#N/A,#N/A,2.64,2018-2019 Q3
107913,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
107914,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.272,2018-2019 Q3
107918,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107928,#N/A,High,South Walsh ,Mareeba Dimbulah,0.108,2018-2019 Q3
107937,#N/A,#N/A,#N/A,#N/A,23.61,2018-2019 Q3
107955,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107983,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
107985,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
107987,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q3
108000,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,22.17,2018-2019 Q3
108016,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.049,2018-2019 Q3
108028,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.266,2018-2019 Q3
108033,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q3
108034,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,10.47,2018-2019 Q3
108062,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108091,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q3
108171,#N/A,Medium,East Barron ,Mareeba Dimbulah,22.07,2018-2019 Q3
108209,#N/A,Medium,South Walsh ,Mareeba Dimbulah,3.27,2018-2019 Q3
108254,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108282,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108327,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
108328,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
108351,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.453,2018-2019 Q3
108366,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
108369,#N/A,Medium,East Barron ,Mareeba Dimbulah,2.566,2018-2019 Q3
108373,#N/A,Medium,East Barron ,Mareeba Dimbulah,18.61,2018-2019 Q3
108391,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108414,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
108428,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108433,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.782,2018-2019 Q3
108434,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108441,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
108450,#N/A,#N/A,#N/A,#N/A,0.175,2018-2019 Q3
108455,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108459,#N/A,Medium,Biboohra,Mareeba Dimbulah,0,2018-2019 Q3
108491,#N/A,#N/A,#N/A,#N/A,25.351,2018-2019 Q3
108513,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
108514,#N/A,#N/A,#N/A,#N/A,2.437,2018-2019 Q3
108516,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108517,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
108526,#N/A,#N/A,#N/A,#N/A,2.929,2018-2019 Q3
108527,#N/A,High,South Walsh ,Mareeba Dimbulah,0.09,2018-2019 Q3
108528,#N/A,High,South Walsh ,Mareeba Dimbulah,0.03,2018-2019 Q3
108531,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.009,2018-2019 Q3
108562,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q3
108569,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.511,2018-2019 Q3
108588,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,60.313,2018-2019 Q3
108592,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q3
108598,#N/A,Medium,South Walsh ,Mareeba Dimbulah,1.94,2018-2019 Q3
108613,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0.017,2018-2019 Q3
108671,#N/A,#N/A,#N/A,#N/A,4.923,2018-2019 Q3
108673,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
108674,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0.011,2018-2019 Q3
108698,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
108715,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
108726,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
108739,#N/A,Medium,South Walsh ,Mareeba Dimbulah,34.439,2018-2019 Q3
108764,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
108769,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.02,2018-2019 Q3
108770,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0.447,2018-2019 Q3
108772,#N/A,Medium,Southedge ,Mareeba Dimbulah,44.118,2018-2019 Q3
108798,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q3
108850,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108862,#N/A,Medium,Mareeba ,Mareeba Dimbulah,11.88,2018-2019 Q3
108868,#N/A,#N/A,#N/A,#N/A,0.004,2018-2019 Q3
108877,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
108880,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
108884,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
108890,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.08,2018-2019 Q3
108918,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
108919,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0.058,2018-2019 Q3
108921,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,11.456,2018-2019 Q3
108922,#N/A,Medium,West Barron ,Mareeba Dimbulah,2.01,2018-2019 Q3
108946,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q3
108966,#N/A,Medium,Southedge ,Mareeba Dimbulah,30.925,2018-2019 Q3
108982,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.195,2018-2019 Q3
108996,#N/A,Medium,Biboohra,Mareeba Dimbulah,0.04,2018-2019 Q3
109001,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.006,2018-2019 Q3
109026,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.51,2018-2019 Q3
109044,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
109054,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.343,2018-2019 Q3
109055,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.014,2018-2019 Q3
109073,#N/A,Medium,South Walsh ,Mareeba Dimbulah,13.67,2018-2019 Q3
109106,#N/A,Medium,East Barron ,Mareeba Dimbulah,1.038,2018-2019 Q3
109128,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q3
109137,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,28.654,2018-2019 Q3
109145,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.142,2018-2019 Q3
109152,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,2.309,2018-2019 Q3
109157,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.149,2018-2019 Q3
109165,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.003,2018-2019 Q3
109175,#N/A,#N/A,#N/A,#N/A,3.394,2018-2019 Q3
109180,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q3
109183,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q3
109598,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.224,2018-2019 Q3
